site_name_norm,imps,clicks,actions,spend,ctr,atr,cpc,cpa,vendor_impression_count,vendor_viewability_score
minnesota.publicradio.org,3,0,0,0.001,0.0000000000,0.0000000000,0,0,3,66.67
michaelfairmansoaps.com,3,0,0,0.001,0.0000000000,0.0000000000,0,0,3,66.67
ray-ban.com,3,0,0,0.001,0.0000000000,0.0000000000,0,0,3,33.33
mcbans.com,3,0,0,0.001,0.0000000000,0.0000000000,0,0,4,75.0
sportsinferno.com,3,0,0,0.001,0.0000000000,0.0000000000,0,0,3,100.0
freetranslation.com,298,0,2,1.055,0.0000000000,0.0067114094,0,0.528,255,19.22
a.farlex.com,297,0,5,1.107,0.0000000000,0.0168350168,0,0.221,254,10.63
hip2save.com,297,0,3,2.320,0.0000000000,0.0101010101,0,0.773,308,25.97
zynga2-a.akamaihd.net,2960,0,7,9.778,0.0000000000,0.0023648649,0,1.397,2938,8.61
247sports.com,296,0,1,1.192,0.0000000000,0.0033783784,0,1.192,228,31.58
aetv.com,294,0,5,1.336,0.0000000000,0.0170068027,0,0.267,241,53.11
hellogiggles.com,294,0,1,1.719,0.0000000000,0.0034013605,0,1.719,261,52.87
guyism.com,294,0,1,1.540,0.0000000000,0.0034013605,0,1.540,248,13.71
smittenkitchen.com,293,0,5,1.443,0.0000000000,0.0170648464,0,0.289,334,11.98
xegen.com,292,0,1,0.461,0.0000000000,0.0034246575,0,0.461,127,18.11
fantapper.com,291,0,3,1.005,0.0000000000,0.0103092784,0,0.335,329,5.78
fox8.com,291,0,13,1.046,0.0000000000,0.0446735395,0,0.080,232,18.97
elitedaily.com,290,0,3,1.278,0.0000000000,0.0103448276,0,0.426,201,14.43
portal.tds.net,290,0,1,0.650,0.0000000000,0.0034482759,0,0.650,253,6.72
todayifoundout.com,29,1,1,0.190,0.0344827586,0.0344827586,0.190,0.190,28,50.0
techbargains.com,29,0,4,0.100,0.0000000000,0.1379310345,0,0.025,24,16.67
wdtn.com,29,0,2,0.247,0.0000000000,0.0689655172,0,0.124,28,21.43
pocketyourdollars.com,29,0,2,0.142,0.0000000000,0.0689655172,0,0.071,28,32.14
wonderwall.msn.com,29,0,1,0.233,0.0000000000,0.0344827586,0,0.233,16,12.5
sctimes.com,29,0,1,0.181,0.0000000000,0.0344827586,0,0.181,26,19.23
myfrugaladventures.com,29,0,1,0.164,0.0000000000,0.0344827586,0,0.164,24,8.33
retrevo.com,29,0,1,0.139,0.0000000000,0.0344827586,0,0.139,24,12.5
technorati.com,29,0,1,0.098,0.0000000000,0.0344827586,0,0.098,33,42.42
theletteredcottage.net,29,0,1,0.096,0.0000000000,0.0344827586,0,0.096,27,25.93
celebrity-gossip.com,29,0,1,0.011,0.0000000000,0.0344827586,0,0.011,20,20.0
awesomeabroad.com,29,0,0,0.197,0.0000000000,0.0000000000,0,0,25,4.0
whosay.com,29,0,0,0.196,0.0000000000,0.0000000000,0,0,32,34.38
upickem.stltoday.com,29,0,0,0.193,0.0000000000,0.0000000000,0,0,27,11.11
allrecipes.com,29,0,0,0.188,0.0000000000,0.0000000000,0,0,20,35.0
westvirginia.247sports.com,29,0,0,0.173,0.0000000000,0.0000000000,0,0,30,36.67
familyhandyman.com,29,0,0,0.153,0.0000000000,0.0000000000,0,0,30,23.33
recipes.howstuffworks.com,29,0,0,0.136,0.0000000000,0.0000000000,0,0,33,9.09
newyorkpost.com,29,0,0,0.136,0.0000000000,0.0000000000,0,0,26,53.85
stwnewspress.com,29,0,0,0.135,0.0000000000,0.0000000000,0,0,19,5.26
morphthing.com,29,0,0,0.125,0.0000000000,0.0000000000,0,0,26,30.77
powerstroke.org,29,0,0,0.111,0.0000000000,0.0000000000,0,0,33,54.55
ikeahackers.net,29,0,0,0.101,0.0000000000,0.0000000000,0,0,18,11.11
15866.rubicon,29,0,0,0.080,0.0000000000,0.0000000000,0,0,23,17.39
meez.com,29,0,0,0.071,0.0000000000,0.0000000000,0,0,62,40.32
zwinky.com,29,0,0,0.061,0.0000000000,0.0000000000,0,0,18,27.78
alltheproblems.com,29,0,0,0.059,0.0000000000,0.0000000000,0,0,33,48.48
nwfdailynews.com,29,0,0,0.052,0.0000000000,0.0000000000,0,0,24,29.17
4608.appnexus,29,0,0,0.052,0.0000000000,0.0000000000,0,0,13,46.15
smashboards.com,29,0,0,0.039,0.0000000000,0.0000000000,0,0,27,33.33
yepge.ucoz.hu,29,0,0,0.035,0.0000000000,0.0000000000,0,0,29,41.38
new31072.undertonebrandsafe.com,289,0,3,0.758,0.0000000000,0.0103806228,0,0.253,230,33.91
mysanantonio.com,288,0,0,1.227,0.0000000000,0.0000000000,0,0,254,13.78
ads.playdom.com,2857,1,16,5.537,0.0003500175,0.0056002800,5.537,0.346,2997,4.37
kptv.com,285,0,0,1.889,0.0000000000,0.0000000000,0,0,272,28.68
ads.pubmatic.com,2847,1,26,8.623,0.0003512469,0.0091324201,8.623,0.332,2472,13.55
vidxden.com,284,0,3,0.849,0.0000000000,0.0105633803,0,0.283,238,66.39
roblox.com,284,0,2,1.117,0.0000000000,0.0070422535,0,0.559,299,31.44
mail2web.com,283,0,2,0.848,0.0000000000,0.0070671378,0,0.424,311,24.12
bluvideos.com,282,0,1,0.513,0.0000000000,0.0035460993,0,0.513,310,5.16
n4g.com,281,0,2,1.368,0.0000000000,0.0071174377,0,0.684,302,27.15
abclive.tv,28,2,0,0.098,0.0714285714,0.0000000000,0.049,0,26,3.85
newschannel5.com,28,0,2,0.181,0.0000000000,0.0714285714,0,0.091,26,50.0
223814-120056-bizo.com,28,0,1,0.193,0.0000000000,0.0357142857,0,0.193,18,16.67
djournal.com,28,0,1,0.176,0.0000000000,0.0357142857,0,0.176,27,7.41
kvoa.com,28,0,1,0.160,0.0000000000,0.0357142857,0,0.160,25,32.0
evolutionm.net,28,0,1,0.125,0.0000000000,0.0357142857,0,0.125,19,15.79
cgi.ebay.com,28,0,1,0.107,0.0000000000,0.0357142857,0,0.107,23,26.09
flowrestling.org,28,0,0,0.204,0.0000000000,0.0000000000,0,0,31,22.58
news-herald.com,28,0,0,0.161,0.0000000000,0.0000000000,0,0,28,7.14
uhnd.com,28,0,0,0.155,0.0000000000,0.0000000000,0,0,23,30.43
dailyrecord.com,28,0,0,0.148,0.0000000000,0.0000000000,0,0,19,21.05
uarcade.net,28,0,0,0.142,0.0000000000,0.0000000000,0,0,32,15.63
cryptograms.org,28,0,0,0.142,0.0000000000,0.0000000000,0,0,13,53.85
uclick.com,28,0,0,0.129,0.0000000000,0.0000000000,0,0,25,4.0
thinktasty.com,28,0,0,0.128,0.0000000000,0.0000000000,0,0,21,9.52
goodmanga.net,28,0,0,0.124,0.0000000000,0.0000000000,0,0,19,5.26
flippincomics.com,28,0,0,0.122,0.0000000000,0.0000000000,0,0,28,35.71
dailyrecord.co.uk,28,0,0,0.120,0.0000000000,0.0000000000,0,0,16,12.5
homefinder.com,28,0,0,0.111,0.0000000000,0.0000000000,0,0,50,26.0
69211.appnexus,28,0,0,0.111,0.0000000000,0.0000000000,0,0,33,36.36
133529.appnexus,28,0,0,0.108,0.0000000000,0.0000000000,0,0,14,7.14
calculator.tutorvista.com,28,0,0,0.106,0.0000000000,0.0000000000,0,0,21,4.76
football365.com,28,0,0,0.098,0.0000000000,0.0000000000,0,0,22,31.82
huffingtonpost.com,28,0,0,0.097,0.0000000000,0.0000000000,0,0,39,30.77
search.genieo.com,28,0,0,0.092,0.0000000000,0.0000000000,0,0,14,28.57
bumpshack.com,28,0,0,0.091,0.0000000000,0.0000000000,0,0,21,14.29
new40290.undertonebrandsafe.com,28,0,0,0.069,0.0000000000,0.0000000000,0,0,11,9.09
gaming24.undertonebrandsafe.com,28,0,0,0.058,0.0000000000,0.0000000000,0,0,26,26.92
escapegames.com,28,0,0,0.032,0.0000000000,0.0000000000,0,0,7,42.86
hdcast.tv,279,2,1,0.634,0.0071684588,0.0035842294,0.317,0.634,154,11.69
clickondetroit.com,279,0,9,2.271,0.0000000000,0.0322580645,0,0.252,245,27.76
herdaily.com,279,0,1,0.824,0.0000000000,0.0035842294,0,0.824,311,24.12
myfoxdfw.com,278,0,7,0.867,0.0000000000,0.0251798561,0,0.124,225,12.44
annarbor.com,277,0,8,1.378,0.0000000000,0.0288808664,0,0.172,211,25.59
14523.rubicon,277,0,1,0.806,0.0000000000,0.0036101083,0,0.806,321,6.54
askmrrobot.com,276,1,6,1.174,0.0036231884,0.0217391304,1.174,0.196,205,44.88
biography.com,276,1,2,0.983,0.0036231884,0.0072463768,0.983,0.492,228,25.44
womensoutdoorlife.com,275,1,0,0.964,0.0036363636,0.0000000000,0.964,0,311,9.0
146036.appnexus,275,0,2,0.153,0.0000000000,0.0072727273,0,0.077,349,8.88
b.cheapstuff.com,275,0,1,0.533,0.0000000000,0.0036363636,0,0.533,193,10.88
kltv.com,274,0,1,1.293,0.0000000000,0.0036496350,0,1.293,238,26.47
steepandcheap.com,273,0,1,1.897,0.0000000000,0.0036630037,0,1.897,267,1.87
ads.daclips.in,273,0,1,1.712,0.0000000000,0.0036630037,0,1.712,242,38.43
rightspotmedia.com,272,0,1,0.344,0.0000000000,0.0036764706,0,0.344,236,11.44
collective-exchange.com,27109,11,415,112.923,0.0004057693,0.0153085691,10.266,0.272,24910,18.76
southernminn.com,271,0,4,0.678,0.0000000000,0.0147601476,0,0.170,222,12.61
iowagirleats.com,271,0,1,0.736,0.0000000000,0.0036900369,0,0.736,181,17.68
lolchamp.com,270,0,8,0.504,0.0000000000,0.0296296296,0,0.063,240,2.5
channelfireball.com,27,0,2,0.151,0.0000000000,0.0740740741,0,0.076,34,26.47
thenewsherald.com,27,0,2,0.085,0.0000000000,0.0740740741,0,0.043,21,14.29
burntorangenation.com,27,0,1,0.142,0.0000000000,0.0370370370,0,0.142,20,15.0
cagesideseats.com,27,0,1,0.130,0.0000000000,0.0370370370,0,0.130,24,29.17
resumebucket.com,27,0,1,0.121,0.0000000000,0.0370370370,0,0.121,27,29.63
americanprofile.com,27,0,1,0.114,0.0000000000,0.0370370370,0,0.114,18,22.22
football-italia.net,27,0,1,0.102,0.0000000000,0.0370370370,0,0.102,26,23.08
gumtree.com,27,0,1,0.090,0.0000000000,0.0370370370,0,0.090,19,26.32
masslive.com,27,0,1,0.085,0.0000000000,0.0370370370,0,0.085,15,33.33
wxii12.com,27,0,1,0.061,0.0000000000,0.0370370370,0,0.061,20,15.0
bricksinmotion.com,27,0,1,0.060,0.0000000000,0.0370370370,0,0.060,16,25.0
kennethinthe212.com,27,0,1,0.060,0.0000000000,0.0370370370,0,0.060,27,22.22
my.netzero.net,27,0,0,0.249,0.0000000000,0.0000000000,0,0,26,23.08
4men1lady.com,27,0,0,0.222,0.0000000000,0.0000000000,0,0,27,25.93
todayentertainment.today.com,27,0,0,0.220,0.0000000000,0.0000000000,0,0,26,50.0
events.twincities.com,27,0,0,0.203,0.0000000000,0.0000000000,0,0,25,20.0
intermatwrestle.com,27,0,0,0.194,0.0000000000,0.0000000000,0,0,27,7.41
11alive.com,27,0,0,0.152,0.0000000000,0.0000000000,0,0,25,16.0
aol.sportingnews.com,27,0,0,0.125,0.0000000000,0.0000000000,0,0,28,28.57
organicauthority.com,27,0,0,0.125,0.0000000000,0.0000000000,0,0,15,40.0
bhealthyforever.com,27,0,0,0.117,0.0000000000,0.0000000000,0,0,36,2.78
thegeekstuff.com,27,0,0,0.117,0.0000000000,0.0000000000,0,0,15,26.67
girlsaskguys.com,27,0,0,0.117,0.0000000000,0.0000000000,0,0,26,19.23
guinnessworldrecords.com,27,0,0,0.117,0.0000000000,0.0000000000,0,0,19,47.37
freegamewall.com,27,0,0,0.116,0.0000000000,0.0000000000,0,0,19,36.84
newssun.suntimes.com,27,0,0,0.115,0.0000000000,0.0000000000,0,0,22,27.27
makeuptalk.com,27,0,0,0.109,0.0000000000,0.0000000000,0,0,46,41.3
commercialappeal.com,27,0,0,0.105,0.0000000000,0.0000000000,0,0,25,24.0
picsearch.com,27,0,0,0.099,0.0000000000,0.0000000000,0,0,18,38.89
programming4.us,27,0,0,0.096,0.0000000000,0.0000000000,0,0,20,45.0
humor-image.com,27,0,0,0.090,0.0000000000,0.0000000000,0,0,13,23.08
course-notes.org,27,0,0,0.083,0.0000000000,0.0000000000,0,0,28,28.57
tgwforums.com,27,0,0,0.081,0.0000000000,0.0000000000,0,0,13,30.77
onceamonthmom.com,27,0,0,0.078,0.0000000000,0.0000000000,0,0,23,26.09
stuff.co.nz,27,0,0,0.077,0.0000000000,0.0000000000,0,0,27,40.74
wjon.com,27,0,0,0.066,0.0000000000,0.0000000000,0,0,23,13.04
nafoom.yuku.com,27,0,0,0.064,0.0000000000,0.0000000000,0,0,27,7.41
ocala.com,27,0,0,0.060,0.0000000000,0.0000000000,0,0,23,26.09
ad.globe7.com,27,0,0,0.054,0.0000000000,0.0000000000,0,0,19,10.53
illinihq.com,27,0,0,0.051,0.0000000000,0.0000000000,0,0,266,43.61
goroo.com,27,0,0,0.051,0.0000000000,0.0000000000,0,0,25,12.0
streamdb3web.securenetsystems.net,27,0,0,0.036,0.0000000000,0.0000000000,0,0,26,7.69
notalwaysworking.com,268,0,0,0.518,0.0000000000,0.0000000000,0,0,261,36.02
lightningstream.surfernetwork.com,266,0,2,0.654,0.0000000000,0.0075187970,0,0.327,1039,17.81
gaiaonline.com,266,0,1,0.497,0.0000000000,0.0037593985,0,0.497,400,26.0
147228.appnexus,266,0,1,0.437,0.0000000000,0.0037593985,0,0.437,136,25.0
cleveland.com,264,1,10,1.012,0.0037878788,0.0378787879,1.012,0.101,231,33.33
jconline.com,264,0,6,1.485,0.0000000000,0.0227272727,0,0.248,224,19.64
christianmingle.com,264,0,3,0.772,0.0000000000,0.0113636364,0,0.257,205,49.27
businessinsider.com,262,0,1,2.274,0.0000000000,0.0038167939,0,2.274,236,28.81
rmgbusiness2.microsoftadvertisingexchange.com,261,0,3,0.444,0.0000000000,0.0114942529,0,0.148,171,8.19
livingstondaily.com,261,0,0,1.405,0.0000000000,0.0000000000,0,0,173,29.48
prevention.com,260,0,3,1.164,0.0000000000,0.0115384615,0,0.388,223,22.42
webmailb.netzero.net,260,0,1,1.328,0.0000000000,0.0038461538,0,1.328,285,12.63
coupons.com,260,0,0,1.036,0.0000000000,0.0000000000,0,0,276,30.43
womenslifestyle.cpaxrtb.ca,26,0,2,0.069,0.0000000000,0.0769230769,0,0.035,24,41.67
new27835.undertonebrandsafe.com,26,0,2,0.069,0.0000000000,0.0769230769,0,0.035,22,36.36
rmggaming1.microsoftadvertisingexchange.com,26,0,2,0.043,0.0000000000,0.0769230769,0,0.022,21,14.29
ydr.com,26,0,1,0.150,0.0000000000,0.0384615385,0,0.150,19,47.37
clarionledger.com,26,0,1,0.134,0.0000000000,0.0384615385,0,0.134,23,26.09
tennis.com,26,0,1,0.106,0.0000000000,0.0384615385,0,0.106,31,41.94
babycenter.com,26,0,1,0.092,0.0000000000,0.0384615385,0,0.092,45,8.89
ctpost.com,26,0,1,0.058,0.0000000000,0.0384615385,0,0.058,19,15.79
bidder.mathtag.com,26,0,1,0.036,0.0000000000,0.0384615385,0,0.036,21,23.81
146454.appnexus,26,0,0,0.186,0.0000000000,0.0000000000,0,0,21,57.14
stlouis.cbslocal.com,26,0,0,0.167,0.0000000000,0.0000000000,0,0,37,24.32
forums.rennlist.com,26,0,0,0.163,0.0000000000,0.0000000000,0,0,17,52.94
fsunews.com,26,0,0,0.149,0.0000000000,0.0000000000,0,0,24,20.83
alert60.com,26,0,0,0.133,0.0000000000,0.0000000000,0,0,22,4.55
blazersedge.com,26,0,0,0.132,0.0000000000,0.0000000000,0,0,24,20.83
new.snagajob.com,26,0,0,0.126,0.0000000000,0.0000000000,0,0,20,30.0
intelligentcoins.com,26,0,0,0.126,0.0000000000,0.0000000000,0,0,26,3.85
arcamax.com,26,0,0,0.124,0.0000000000,0.0000000000,0,0,22,31.82
notredame.247sports.com,26,0,0,0.124,0.0000000000,0.0000000000,0,0,38,34.21
testudotimes.com,26,0,0,0.121,0.0000000000,0.0000000000,0,0,17,35.29
963wdvd.com,26,0,0,0.118,0.0000000000,0.0000000000,0,0,19,5.26
drugs.com,26,0,0,0.117,0.0000000000,0.0000000000,0,0,7,14.29
wbap.com,26,0,0,0.110,0.0000000000,0.0000000000,0,0,22,13.64
13377.rubicon,26,0,0,0.106,0.0000000000,0.0000000000,0,0,21,42.86
mngirlshockeyhub.com,26,0,0,0.085,0.0000000000,0.0000000000,0,0,23,30.43
hornetsreport.com,26,0,0,0.084,0.0000000000,0.0000000000,0,0,22,54.55
allcomputers.us,26,0,0,0.078,0.0000000000,0.0000000000,0,0,18,22.22
tokyohive.com,26,0,0,0.071,0.0000000000,0.0000000000,0,0,14,7.14
media.adfrontiers.com,26,0,0,0.063,0.0000000000,0.0000000000,0,0,27,14.81
new31713.undertonebrandsafe.com,26,0,0,0.056,0.0000000000,0.0000000000,0,0,21,19.05
videos.stereotude.com,26,0,0,0.055,0.0000000000,0.0000000000,0,0,42,4.76
133706.appnexus,26,0,0,0.054,0.0000000000,0.0000000000,0,0,29,10.34
funtasti.com,26,0,0,0.049,0.0000000000,0.0000000000,0,0,16,6.25
131677.appnexus,26,0,0,0.048,0.0000000000,0.0000000000,0,0,24,29.17
shutupimtalking.com,26,0,0,0.044,0.0000000000,0.0000000000,0,0,17,5.88
mangabit.com,26,0,0,0.044,0.0000000000,0.0000000000,0,0,26,30.77
ilemi.bz,26,0,0,0.030,0.0000000000,0.0000000000,0,0,44,45.45
news.manatelugumovies.net,26,0,0,0.023,0.0000000000,0.0000000000,0,0,13,38.46
forwardhealth.com,26,0,0,0.011,0.0000000000,0.0000000000,0,0,16,6.25
messages.meetme.com,259,0,1,0.598,0.0000000000,0.0038610039,0,0.598,194,53.61
nypost.com,2571,0,22,13.189,0.0000000000,0.0085569817,0,0.600,2322,39.92
wcpo.com,257,0,3,1.116,0.0000000000,0.0116731518,0,0.372,210,10.48
salary.com,257,0,3,0.819,0.0000000000,0.0116731518,0,0.273,208,18.75
whatshouldwecallme.tumblr.com,257,0,2,1.612,0.0000000000,0.0077821012,0,0.806,327,46.18
gymbofriends.com,256,0,4,0.537,0.0000000000,0.0156250000,0,0.134,232,4.31
golf.com,255,1,7,1.187,0.0039215686,0.0274509804,1.187,0.170,274,39.78
foxbusiness.com,254,0,8,0.742,0.0000000000,0.0314960630,0,0.093,259,15.44
nj.com,254,0,14,0.834,0.0000000000,0.0551181102,0,0.060,180,51.67
tag.admeld.com,2528,1,36,5.020,0.0003955696,0.0142405063,5.020,0.139,2356,19.44
227976-122173-bizo.com,252,1,1,2.532,0.0039682540,0.0039682540,2.532,2.532,202,38.12
careerbuilder.com,2511,1,32,10.983,0.0003982477,0.0127439267,10.983,0.343,2702,23.87
boston.com,251,0,5,0.552,0.0000000000,0.0199203187,0,0.110,252,29.37
cardomain.com,251,0,3,0.721,0.0000000000,0.0119521912,0,0.240,250,10.8
independent.co.uk,250,0,3,1.490,0.0000000000,0.0120000000,0,0.497,188,43.62
fox19.com,250,0,2,1.085,0.0000000000,0.0080000000,0,0.543,199,20.6
rapidcityjournal.com,250,0,1,1.724,0.0000000000,0.0040000000,0,1.724,196,40.82
diyfashion.com,250,0,0,0.964,0.0000000000,0.0000000000,0,0,130,13.08
mothering.com,25,0,3,0.207,0.0000000000,0.1200000000,0,0.069,21,28.57
khq.com,25,0,2,0.171,0.0000000000,0.0800000000,0,0.086,25,40.0
en.memory-alpha.org,25,0,2,0.130,0.0000000000,0.0800000000,0,0.065,14,7.14
krqe.com,25,0,1,0.232,0.0000000000,0.0400000000,0,0.232,18,33.33
pointstreak.com,25,0,1,0.174,0.0000000000,0.0400000000,0,0.174,17,64.71
motherearthnews.com,25,0,1,0.173,0.0000000000,0.0400000000,0,0.173,26,38.46
survivingthestores.com,25,0,1,0.136,0.0000000000,0.0400000000,0,0.136,31,12.9
sweepstakes.lifetimemoms.com,25,0,1,0.134,0.0000000000,0.0400000000,0,0.134,22,40.91
craftbits.com,25,0,1,0.127,0.0000000000,0.0400000000,0,0.127,23,30.43
thehandmadehome.net,25,0,1,0.121,0.0000000000,0.0400000000,0,0.121,17,41.18
food.com,25,0,1,0.118,0.0000000000,0.0400000000,0,0.118,34,32.35
couponbar.coupons.com,25,0,1,0.098,0.0000000000,0.0400000000,0,0.098,30,33.33
host.madison.com,25,0,1,0.091,0.0000000000,0.0400000000,0,0.091,22,63.64
preview.ib-prod.com,25,0,0,0.238,0.0000000000,0.0000000000,0,0,25,52.0
wsh.gamib.com,25,0,0,0.147,0.0000000000,0.0000000000,0,0,28,89.29
dietsinreview.com,25,0,0,0.138,0.0000000000,0.0000000000,0,0,27,48.15
webmail.c.earthlink.net,25,0,0,0.131,0.0000000000,0.0000000000,0,0,16,37.5
basketball-reference.com,25,0,0,0.131,0.0000000000,0.0000000000,0,0,22,31.82
canishoopus.com,25,0,0,0.124,0.0000000000,0.0000000000,0,0,12,16.67
hardcoresledder.com,25,0,0,0.123,0.0000000000,0.0000000000,0,0,20,55.0
puzzles.kingdigital.com,25,0,0,0.121,0.0000000000,0.0000000000,0,0,30,13.33
forums.thehuddle.com,25,0,0,0.117,0.0000000000,0.0000000000,0,0,20,15.0
wytv.com,25,0,0,0.117,0.0000000000,0.0000000000,0,0,15,13.33
fr.news.yahoo.com,25,0,0,0.109,0.0000000000,0.0000000000,0,0,18,38.89
oblivion.nexusmods.com,25,0,0,0.109,0.0000000000,0.0000000000,0,0,10,70.0
driverswhoknow.com,25,0,0,0.106,0.0000000000,0.0000000000,0,0,45,4.44
kjjy.com,25,0,0,0.102,0.0000000000,0.0000000000,0,0,11,27.27
fr.sports.yahoo.com,25,0,0,0.093,0.0000000000,0.0000000000,0,0,15,60.0
facebook.fishville.zynga.com,25,0,0,0.091,0.0000000000,0.0000000000,0,0,24,12.5
chicagohoops.hoops247.com,25,0,0,0.089,0.0000000000,0.0000000000,0,0,29,17.24
17715.rubicon,25,0,0,0.085,0.0000000000,0.0000000000,0,0,21,66.67
14529.rubicon,25,0,0,0.084,0.0000000000,0.0000000000,0,0,25,32.0
new40116.undertonebrandsafe.com,25,0,0,0.084,0.0000000000,0.0000000000,0,0,21,28.57
indiatoday.intoday.in,25,0,0,0.070,0.0000000000,0.0000000000,0,0,2,50.0
abc.go.com,25,0,0,0.064,0.0000000000,0.0000000000,0,0,24,16.67
hngnews.com,25,0,0,0.060,0.0000000000,0.0000000000,0,0,24,33.33
jefffsbeardboard.yuku.com,25,0,0,0.059,0.0000000000,0.0000000000,0,0,21,19.05
killerfrogs.com,25,0,0,0.058,0.0000000000,0.0000000000,0,0,21,52.38
the-dispatch.com,25,0,0,0.051,0.0000000000,0.0000000000,0,0,20,10.0
pittnews.com,25,0,0,0.050,0.0000000000,0.0000000000,0,0,15,20.0
lookwhogotbusted.com,25,0,0,0.049,0.0000000000,0.0000000000,0,0,20,45.0
ad.yieldads.com,25,0,0,0.035,0.0000000000,0.0000000000,0,0,24,12.5
b.admedia.com,25,0,0,0.016,0.0000000000,0.0000000000,0,0,9,11.11
universalaudienceplatform12.com,249,0,5,0.683,0.0000000000,0.0200803213,0,0.137,247,49.39
sandrarose.com,249,0,1,1.409,0.0000000000,0.0040160643,0,1.409,280,15.71
heraldtribune.com,246,0,3,0.819,0.0000000000,0.0121951220,0,0.273,230,7.83
ninjakiwi.com,246,0,0,1.237,0.0000000000,0.0000000000,0,0,201,31.84
ads.pixfuture.net,245,0,1,0.308,0.0000000000,0.0040816327,0,0.308,129,16.28
tigernet.com,245,0,0,1.084,0.0000000000,0.0000000000,0,0,196,25.0
articles.chicagotribune.com,244,0,6,0.900,0.0000000000,0.0245901639,0,0.150,229,57.64
premium-health-channel-1.com,244,0,5,0.812,0.0000000000,0.0204918033,0,0.162,214,14.02
gamesville.com,244,0,4,1.307,0.0000000000,0.0163934426,0,0.327,362,88.12
wthr.com,244,0,10,1.549,0.0000000000,0.0409836066,0,0.155,224,26.79
womenshealthmag.com,243,0,4,0.818,0.0000000000,0.0164609053,0,0.205,196,27.04
uk.answers.yahoo.com,242,0,8,0.810,0.0000000000,0.0330578512,0,0.101,222,42.79
hurriyet.com.tr,242,0,1,0.359,0.0000000000,0.0041322314,0,0.359,283,29.33
abclocal.go.com,241,0,2,2.571,0.0000000000,0.0082987552,0,1.286,242,15.29
ox-d.alphabird.com,241,0,0,0.190,0.0000000000,0.0000000000,0,0,227,4.41
cuteoverload.com,240,1,5,1.680,0.0041666667,0.0208333333,1.680,0.336,263,29.66
bestplaces.net,240,1,3,0.859,0.0041666667,0.0125000000,0.859,0.286,209,26.79
ads.micklemedia.com,240,0,8,0.457,0.0000000000,0.0333333333,0,0.057,209,15.79
detroit.cbslocal.com,240,0,3,1.373,0.0000000000,0.0125000000,0,0.458,227,14.98
webgameroom.com,24,1,0,0.028,0.0416666667,0.0000000000,0.028,0,23,4.35
daily-jeff.com,24,0,3,0.127,0.0000000000,0.1250000000,0,0.042,20,60.0
pocket-lint.com,24,0,1,0.215,0.0000000000,0.0416666667,0,0.215,18,38.89
kayak.com,24,0,1,0.185,0.0000000000,0.0416666667,0,0.185,22,9.09
reporterherald.com,24,0,1,0.181,0.0000000000,0.0416666667,0,0.181,19,31.58
southflorida.blockshopper.com,24,0,1,0.179,0.0000000000,0.0416666667,0,0.179,19,73.68
mac-forums.com,24,0,1,0.168,0.0000000000,0.0416666667,0,0.168,13,53.85
kolotv.com,24,0,1,0.153,0.0000000000,0.0416666667,0,0.153,22,18.18
mangatoyou.org,24,0,1,0.130,0.0000000000,0.0416666667,0,0.130,156,13.46
caller.com,24,0,1,0.087,0.0000000000,0.0416666667,0,0.087,19,31.58
gmfullsize.com,24,0,1,0.081,0.0000000000,0.0416666667,0,0.081,25,12.0
tested.com,24,0,1,0.067,0.0000000000,0.0416666667,0,0.067,12,58.33
hongfire.com,24,0,1,0.060,0.0000000000,0.0416666667,0,0.060,16,43.75
fivestaralliance.com,24,0,0,0.239,0.0000000000,0.0000000000,0,0,24,33.33
journal-news.com,24,0,0,0.205,0.0000000000,0.0000000000,0,0,24,37.5
classicoldsmobile.com,24,0,0,0.186,0.0000000000,0.0000000000,0,0,22,9.09
yycast.com,24,0,0,0.184,0.0000000000,0.0000000000,0,0,19,47.37
team-twilight.com,24,0,0,0.168,0.0000000000,0.0000000000,0,0,9,44.44
i4u.com,24,0,0,0.164,0.0000000000,0.0000000000,0,0,11,9.09
mautofied.com,24,0,0,0.133,0.0000000000,0.0000000000,0,0,19,10.53
housebeautiful.com,24,0,0,0.133,0.0000000000,0.0000000000,0,0,11,9.09
2leep.com,24,0,0,0.131,0.0000000000,0.0000000000,0,0,14,7.14
gazettetimes.com,24,0,0,0.127,0.0000000000,0.0000000000,0,0,24,66.67
fashionfantastica.com,24,0,0,0.126,0.0000000000,0.0000000000,0,0,23,13.04
hawaiinewsnow.com,24,0,0,0.122,0.0000000000,0.0000000000,0,0,22,22.73
smokingmeatforums.com,24,0,0,0.121,0.0000000000,0.0000000000,0,0,19,15.79
mnhockeyhub.com,24,0,0,0.119,0.0000000000,0.0000000000,0,0,8,37.5
caphillstyle.com,24,0,0,0.112,0.0000000000,0.0000000000,0,0,20,40.0
luxury4play.com,24,0,0,0.103,0.0000000000,0.0000000000,0,0,13,7.69
69238.appnexus,24,0,0,0.102,0.0000000000,0.0000000000,0,0,24,66.67
3dminiclip.com,24,0,0,0.102,0.0000000000,0.0000000000,0,0,38,23.68
abowlfulloflemons.net,24,0,0,0.100,0.0000000000,0.0000000000,0,0,15,13.33
neowin.net,24,0,0,0.099,0.0000000000,0.0000000000,0,0,17,47.06
wlsam.com,24,0,0,0.094,0.0000000000,0.0000000000,0,0,20,25.0
